accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
6642,Chennai,Tamil Nadu,13.095197,80.154196,02-01-2022,08:00,8,Sunday,1,rural,2,1,clear,high,15,high,overspeeding,minor,3,3,1,None,0.45
6643,Hyderabad,Telangana,17.273551,78.367456,06-12-2023,23:00,23,Wednesday,0,highway,2,1,fog,low,22,medium,weather,major,5,1,0,None,0.45
6644,Hyderabad,Telangana,17.353305,78.572857,22-08-2022,14:00,14,Monday,0,urban,3,0,clear,high,23,high,poor road,minor,3,0,0,None,0.3
6645,Chennai,Tamil Nadu,13.156855,80.14827,06-06-2023,13:00,13,Tuesday,0,highway,5,0,fog,low,26,medium,drunk driving,minor,5,2,0,None,0.45
6646,Kolkata,West Bengal,22.578554,88.367555,20-09-2024,10:00,10,Friday,0,urban,3,0,fog,low,31,high,distraction,minor,3,0,1,None,0.8
6647,Delhi,Delhi,28.634906,76.980766,28-09-2024,20:00,20,Saturday,1,rural,3,1,clear,high,27,high,distraction,minor,4,1,0,None,0.3
6648,Kolkata,West Bengal,22.492246,88.363712,18-05-2022,09:00,9,Wednesday,0,urban,4,1,fog,low,22,high,drunk driving,minor,2,1,1,None,0.8
6649,Pune,Maharashtra,18.414753,73.901987,06-11-2024,00:00,0,Wednesday,0,highway,4,0,fog,low,15,low,drunk driving,minor,5,0,0,None,0.45
6650,Hyderabad,Telangana,17.250675,78.42456,27-12-2022,21:00,21,Tuesday,0,rural,1,0,fog,low,39,low,poor road,minor,5,4,0,None,0.45
6651,Delhi,Delhi,28.406774,76.992995,16-01-2023,07:00,7,Monday,0,highway,3,0,fog,low,40,medium,weather,major,2,2,0,None,0.45
6652,Pune,Maharashtra,18.643771,73.715727,16-03-2022,16:00,16,Wednesday,0,urban,4,0,clear,high,20,low,overspeeding,major,5,2,0,None,0.1
6653,Kolkata,West Bengal,22.461378,88.262113,05-10-2024,19:00,19,Saturday,1,urban,6,1,fog,low,21,medium,poor road,minor,4,3,1,None,0.6
6654,Bangalore,Karnataka,12.8946,77.506568,17-03-2024,17:00,17,Sunday,1,urban,4,1,rain,medium,39,high,poor road,major,2,0,1,None,0.6
6655,Bangalore,Karnataka,12.966909,77.750854,15-10-2022,09:00,9,Saturday,1,urban,5,1,clear,high,22,high,overspeeding,fatal,1,1,1,None,0.65
6656,Pune,Maharashtra,18.588637,73.805965,11-02-2023,22:00,22,Saturday,1,highway,3,1,fog,low,20,medium,weather,fatal,3,3,0,None,0.65
6657,Bangalore,Karnataka,12.808581,77.698705,27-01-2024,01:00,1,Saturday,1,highway,3,0,rain,medium,25,low,poor road,major,1,1,0,None,0.25
6658,Mumbai,Maharashtra,19.13648,72.989486,21-05-2023,15:00,15,Sunday,1,urban,5,1,rain,low,34,low,drunk driving,fatal,4,4,0,None,0.65
6659,Pune,Maharashtra,18.696909,73.816249,15-05-2024,15:00,15,Wednesday,0,rural,1,0,fog,low,17,high,drunk driving,minor,2,1,0,None,0.65
6660,Bangalore,Karnataka,13.119388,77.664511,31-08-2024,06:00,6,Saturday,1,urban,1,1,rain,medium,22,low,weather,minor,2,2,0,None,0.25
6661,Hyderabad,Telangana,17.504095,78.541689,03-02-2025,08:00,8,Monday,0,highway,5,1,rain,low,36,low,drunk driving,minor,4,1,1,None,0.6
6662,Hyderabad,Telangana,17.569557,78.442043,06-10-2022,22:00,22,Thursday,0,highway,2,0,clear,high,25,medium,poor road,fatal,5,5,0,None,0.3
6663,Bangalore,Karnataka,13.085919,77.482418,09-04-2022,06:00,6,Saturday,1,urban,2,1,rain,low,24,low,distraction,minor,5,0,0,None,0.45
6664,Chennai,Tamil Nadu,13.105195,80.188055,05-04-2025,23:00,23,Saturday,1,urban,5,0,rain,medium,32,medium,drunk driving,minor,4,4,0,None,0.25
6665,Hyderabad,Telangana,17.4406,78.410144,02-04-2024,04:00,4,Tuesday,0,rural,6,0,fog,low,33,low,overspeeding,minor,3,1,0,None,0.45
6666,Pune,Maharashtra,18.598554,73.716348,20-03-2022,06:00,6,Sunday,1,highway,3,1,fog,low,35,low,poor road,minor,3,0,0,None,0.45
6667,Delhi,Delhi,28.523031,77.060281,26-04-2023,18:00,18,Wednesday,0,rural,1,0,fog,low,24,high,poor road,major,3,3,1,None,0.8
6668,Pune,Maharashtra,18.575987,73.832141,10-01-2022,22:00,22,Monday,0,highway,6,0,clear,high,21,high,drunk driving,fatal,2,2,0,None,0.5
6669,Chandigarh,Punjab,30.667188,76.893972,13-09-2024,10:00,10,Friday,0,highway,4,0,rain,low,15,high,overspeeding,minor,2,1,1,None,0.8
6670,Mumbai,Maharashtra,19.283922,72.986536,28-02-2022,11:00,11,Monday,0,urban,1,0,rain,low,26,high,poor road,minor,4,0,0,None,0.65
6671,Chennai,Tamil Nadu,13.107723,80.157639,07-02-2023,17:00,17,Tuesday,0,rural,2,1,rain,medium,27,low,poor road,major,1,1,1,None,0.4
6672,Pune,Maharashtra,18.577723,73.753775,14-09-2023,06:00,6,Thursday,0,highway,1,1,fog,low,24,medium,poor road,major,5,4,0,None,0.45
6673,Hyderabad,Telangana,17.544885,78.535197,06-06-2023,05:00,5,Tuesday,0,highway,3,1,rain,medium,24,medium,distraction,minor,2,1,0,None,0.25
6674,Chandigarh,Punjab,30.615033,76.73332,07-01-2022,23:00,23,Friday,0,rural,1,1,fog,low,16,low,distraction,minor,3,2,0,None,0.45
6675,Delhi,Delhi,28.540433,77.08298,14-04-2025,07:00,7,Monday,0,urban,2,1,clear,high,15,medium,drunk driving,major,2,2,0,None,0.1
6676,Chandigarh,Punjab,30.740601,76.889923,01-12-2023,00:00,0,Friday,0,urban,2,1,fog,low,23,high,distraction,minor,3,1,0,None,0.65
6677,Hyderabad,Telangana,17.527188,78.204682,10-10-2022,00:00,0,Monday,0,rural,5,0,fog,low,16,medium,poor road,fatal,2,2,0,None,0.65
6678,Mumbai,Maharashtra,18.961164,72.733451,24-12-2023,19:00,19,Sunday,1,highway,5,1,fog,low,38,high,weather,major,4,1,1,None,0.8
6679,Chennai,Tamil Nadu,12.906363,80.241672,05-05-2024,15:00,15,Sunday,1,urban,2,0,clear,high,39,high,drunk driving,minor,3,0,0,None,0.3
6680,Bangalore,Karnataka,13.132889,77.669733,31-03-2025,11:00,11,Monday,0,highway,1,0,fog,low,31,low,overspeeding,fatal,2,2,0,None,0.65
6681,Chennai,Tamil Nadu,13.114218,80.196128,26-01-2024,19:00,19,Friday,0,rural,3,1,clear,high,20,high,weather,major,3,3,1,None,0.45
6682,Kolkata,West Bengal,22.558713,88.223893,22-05-2022,22:00,22,Sunday,1,rural,5,0,clear,high,28,low,overspeeding,minor,1,0,0,None,0.1
6683,Delhi,Delhi,28.890735,77.234034,04-02-2023,07:00,7,Saturday,1,rural,5,0,rain,medium,37,medium,overspeeding,fatal,3,3,0,None,0.45
6684,Mumbai,Maharashtra,19.080203,72.812587,04-09-2023,17:00,17,Monday,0,rural,2,1,rain,low,19,medium,overspeeding,fatal,1,1,1,None,0.8
6685,Pune,Maharashtra,18.497799,73.711455,03-08-2023,12:00,12,Thursday,0,highway,4,0,fog,low,38,low,drunk driving,minor,3,0,0,None,0.45
6686,Bangalore,Karnataka,13.031929,77.562602,25-01-2023,14:00,14,Wednesday,0,urban,6,0,clear,high,36,medium,weather,minor,4,2,0,None,0.1
6687,Chennai,Tamil Nadu,13.142006,80.215367,19-11-2024,08:00,8,Tuesday,0,urban,4,1,rain,medium,27,high,overspeeding,minor,4,0,1,None,0.6
6688,Mumbai,Maharashtra,19.24193,72.782359,08-10-2024,17:00,17,Tuesday,0,highway,1,0,clear,high,23,medium,drunk driving,minor,2,0,1,None,0.25
6689,Chandigarh,Punjab,30.72654,76.871299,22-08-2023,07:00,7,Tuesday,0,highway,1,1,fog,low,31,medium,poor road,minor,2,0,0,None,0.45
6690,Hyderabad,Telangana,17.204344,78.430702,01-02-2024,12:00,12,Thursday,0,highway,2,1,clear,high,38,low,poor road,minor,5,5,0,None,0.1
6691,Delhi,Delhi,28.670187,76.971919,04-02-2022,15:00,15,Friday,0,urban,6,1,clear,high,15,medium,distraction,minor,4,4,0,None,0.1
6692,Chennai,Tamil Nadu,12.819746,80.138439,11-01-2025,15:00,15,Saturday,1,rural,3,1,fog,low,39,medium,weather,minor,3,3,0,None,0.45
6693,Delhi,Delhi,28.681079,77.226571,10-03-2024,03:00,3,Sunday,1,highway,6,0,rain,medium,38,medium,weather,minor,3,0,0,None,0.25
6694,Mumbai,Maharashtra,19.170374,72.927325,17-12-2023,03:00,3,Sunday,1,urban,1,1,fog,low,26,low,poor road,minor,1,0,0,None,0.45
6695,Hyderabad,Telangana,17.573013,78.574823,21-12-2024,06:00,6,Saturday,1,highway,1,1,fog,low,39,high,overspeeding,minor,4,2,0,None,0.65
6696,Hyderabad,Telangana,17.48776,78.464298,08-05-2023,15:00,15,Monday,0,urban,4,0,clear,high,25,low,overspeeding,minor,2,2,0,None,0.1
6697,Pune,Maharashtra,18.60053,73.748054,31-12-2024,16:00,16,Tuesday,0,highway,2,0,fog,low,21,low,distraction,minor,2,0,0,None,0.45
6698,Pune,Maharashtra,18.597252,73.931526,05-08-2024,02:00,2,Monday,0,highway,1,1,clear,high,24,low,distraction,minor,1,0,0,None,0.1
6699,Chandigarh,Punjab,30.633754,76.830966,22-07-2024,16:00,16,Monday,0,rural,3,0,clear,high,16,high,distraction,minor,2,1,0,None,0.3
6700,Pune,Maharashtra,18.409652,73.7997,11-10-2022,11:00,11,Tuesday,0,highway,2,1,rain,low,18,medium,overspeeding,fatal,1,1,0,None,0.65
6701,Hyderabad,Telangana,17.355737,78.395037,31-01-2024,03:00,3,Wednesday,0,highway,4,1,fog,low,19,low,poor road,fatal,5,5,0,None,0.65
6702,Chandigarh,Punjab,30.643553,76.784122,12-01-2023,04:00,4,Thursday,0,highway,1,0,fog,low,40,low,overspeeding,major,2,1,0,None,0.45
6703,Bangalore,Karnataka,12.844138,77.747121,26-07-2022,03:00,3,Tuesday,0,rural,2,1,rain,low,33,high,distraction,fatal,1,1,0,None,0.85
6704,Pune,Maharashtra,18.681891,73.776664,20-11-2023,11:00,11,Monday,0,rural,3,0,rain,low,26,high,overspeeding,minor,3,0,0,None,0.65
6705,Chandigarh,Punjab,30.62051,76.818064,24-11-2022,06:00,6,Thursday,0,highway,3,1,fog,low,33,medium,poor road,fatal,5,5,0,None,0.65
6706,Kolkata,West Bengal,22.479275,88.389977,14-11-2022,10:00,10,Monday,0,urban,3,1,fog,low,38,high,overspeeding,fatal,1,1,1,None,1
6707,Delhi,Delhi,28.896341,77.075992,28-06-2022,13:00,13,Tuesday,0,highway,4,1,rain,low,25,low,poor road,major,3,0,0,None,0.45
6708,Chandigarh,Punjab,30.716373,76.768681,25-11-2024,00:00,0,Monday,0,urban,1,1,rain,low,32,low,poor road,minor,1,1,0,None,0.45
6709,Bangalore,Karnataka,13.090375,77.785413,19-05-2023,08:00,8,Friday,0,highway,1,0,fog,low,25,medium,distraction,major,3,2,1,None,0.6
6710,Mumbai,Maharashtra,19.283961,72.901733,19-07-2024,01:00,1,Friday,0,rural,5,1,clear,high,24,low,drunk driving,major,3,0,0,None,0.1
6711,Chennai,Tamil Nadu,12.848401,80.135934,14-11-2024,02:00,2,Thursday,0,highway,5,0,clear,high,35,high,overspeeding,minor,1,0,0,None,0.3
6712,Delhi,Delhi,28.75773,77.046884,20-08-2024,07:00,7,Tuesday,0,rural,5,1,rain,medium,24,high,distraction,minor,5,2,0,None,0.45
6713,Chennai,Tamil Nadu,13.059899,80.213344,29-03-2024,14:00,14,Friday,0,rural,3,1,clear,high,25,low,overspeeding,minor,5,3,0,None,0.1
6714,Pune,Maharashtra,18.463274,73.924635,05-11-2024,14:00,14,Tuesday,0,highway,6,1,clear,high,30,high,weather,major,1,0,0,None,0.3
6715,Delhi,Delhi,28.475079,77.007572,12-12-2023,11:00,11,Tuesday,0,rural,3,1,rain,medium,40,high,weather,minor,1,0,0,None,0.45
6716,Bangalore,Karnataka,13.05636,77.775272,24-12-2023,00:00,0,Sunday,1,urban,1,0,fog,low,37,low,distraction,minor,1,1,0,None,0.45
6717,Pune,Maharashtra,18.677658,73.878103,29-01-2025,20:00,20,Wednesday,0,rural,2,0,clear,high,33,high,poor road,minor,4,0,0,None,0.3
6718,Chandigarh,Punjab,30.680889,76.739744,23-07-2022,00:00,0,Saturday,1,highway,1,0,clear,high,21,high,weather,major,1,0,0,None,0.3
6719,Bangalore,Karnataka,12.975927,77.636795,30-12-2022,09:00,9,Friday,0,urban,6,1,clear,high,18,medium,overspeeding,major,5,4,1,None,0.25
6720,Chennai,Tamil Nadu,12.845778,80.167839,29-05-2023,06:00,6,Monday,0,highway,6,0,clear,high,37,low,weather,major,1,0,0,None,0.1
6721,Mumbai,Maharashtra,18.929746,72.799786,26-01-2023,08:00,8,Thursday,0,highway,3,1,fog,low,18,high,overspeeding,minor,4,3,1,None,0.8
6722,Delhi,Delhi,28.501063,77.265121,09-05-2023,02:00,2,Tuesday,0,highway,3,1,fog,low,19,medium,drunk driving,fatal,5,5,0,None,0.65
6723,Chennai,Tamil Nadu,13.011998,80.103842,23-09-2024,05:00,5,Monday,0,urban,4,0,fog,low,35,medium,distraction,minor,4,0,0,None,0.45
6724,Bangalore,Karnataka,12.932065,77.72777,04-07-2024,04:00,4,Thursday,0,rural,4,1,rain,low,19,low,weather,major,1,0,0,None,0.45
6725,Bangalore,Karnataka,13.119475,77.536304,03-07-2024,21:00,21,Wednesday,0,rural,2,0,rain,low,22,medium,poor road,minor,1,1,0,None,0.45
6726,Kolkata,West Bengal,22.460429,88.260755,28-12-2024,02:00,2,Saturday,1,urban,1,0,fog,low,36,low,poor road,major,4,1,0,None,0.45
6727,Chandigarh,Punjab,30.609814,76.771625,16-09-2023,04:00,4,Saturday,1,rural,5,1,rain,low,23,medium,overspeeding,fatal,4,4,0,None,0.65
6728,Kolkata,West Bengal,22.652531,88.29266,12-10-2024,19:00,19,Saturday,1,urban,6,0,fog,low,19,high,poor road,major,1,0,1,None,0.8
6729,Mumbai,Maharashtra,19.03734,72.964112,29-09-2024,16:00,16,Sunday,1,rural,1,1,rain,low,26,medium,overspeeding,minor,4,3,0,None,0.45
6730,Delhi,Delhi,28.793823,77.24363,02-01-2023,17:00,17,Monday,0,highway,2,1,fog,low,39,medium,overspeeding,major,2,0,1,None,0.6
6731,Kolkata,West Bengal,22.438467,88.287763,12-09-2023,08:00,8,Tuesday,0,highway,2,1,rain,low,22,medium,distraction,major,5,1,1,None,0.6
6732,Bangalore,Karnataka,12.858131,77.550037,27-01-2022,23:00,23,Thursday,0,urban,2,0,fog,low,19,low,drunk driving,minor,3,1,0,None,0.45
6733,Kolkata,West Bengal,22.493836,88.217842,18-04-2024,03:00,3,Thursday,0,highway,2,1,fog,low,27,high,poor road,minor,3,2,0,None,0.65
6734,Bangalore,Karnataka,13.049569,77.652986,11-05-2022,10:00,10,Wednesday,0,rural,1,0,rain,low,21,high,overspeeding,minor,1,0,1,None,0.8
6735,Bangalore,Karnataka,12.940778,77.653082,14-01-2023,13:00,13,Saturday,1,highway,5,1,fog,low,21,high,weather,minor,4,2,0,None,0.65
6736,Chandigarh,Punjab,30.647144,76.818868,09-04-2024,09:00,9,Tuesday,0,highway,5,1,rain,low,28,high,overspeeding,minor,2,2,1,None,0.8
6737,Bangalore,Karnataka,12.964022,77.787829,05-09-2022,21:00,21,Monday,0,urban,5,0,clear,high,34,low,overspeeding,minor,5,2,0,None,0.1
6738,Kolkata,West Bengal,22.447504,88.236008,14-05-2024,13:00,13,Tuesday,0,highway,2,1,fog,low,18,medium,distraction,major,2,1,0,None,0.45
6739,Mumbai,Maharashtra,18.952581,72.904974,27-07-2023,19:00,19,Thursday,0,highway,5,0,clear,high,39,high,overspeeding,minor,2,2,1,None,0.45
6740,Chandigarh,Punjab,30.64548,76.768803,26-05-2022,14:00,14,Thursday,0,rural,3,1,fog,low,36,medium,overspeeding,major,5,4,0,None,0.45
6741,Bangalore,Karnataka,13.033555,77.669491,10-02-2022,02:00,2,Thursday,0,urban,2,0,rain,low,19,low,poor road,major,4,3,0,None,0.45
6742,Chandigarh,Punjab,30.666225,76.744664,20-06-2024,08:00,8,Thursday,0,rural,1,0,fog,low,37,low,overspeeding,minor,3,1,1,None,0.6
6743,Delhi,Delhi,28.484003,77.106442,21-06-2022,10:00,10,Tuesday,0,urban,5,1,clear,high,24,medium,overspeeding,major,5,5,1,None,0.25
6744,Kolkata,West Bengal,22.511872,88.320705,15-05-2023,08:00,8,Monday,0,highway,2,1,clear,high,20,medium,poor road,minor,3,1,1,None,0.25
6745,Chandigarh,Punjab,30.716238,76.786789,08-06-2024,13:00,13,Saturday,1,urban,3,1,fog,low,33,low,poor road,major,2,0,0,None,0.45
6746,Mumbai,Maharashtra,19.078012,72.713284,18-11-2023,22:00,22,Saturday,1,urban,2,0,fog,low,22,high,drunk driving,minor,2,2,0,None,0.65
6747,Chandigarh,Punjab,30.649589,76.87858,29-04-2023,11:00,11,Saturday,1,highway,2,1,clear,high,38,low,drunk driving,major,1,0,0,None,0.1
6748,Mumbai,Maharashtra,19.017226,72.896609,14-09-2024,07:00,7,Saturday,1,highway,2,1,rain,low,40,medium,distraction,fatal,2,2,0,None,0.65
6749,Pune,Maharashtra,18.530484,73.757111,11-03-2024,10:00,10,Monday,0,urban,5,1,clear,high,36,low,weather,minor,1,0,1,None,0.25
6750,Delhi,Delhi,28.843329,77.118703,23-07-2023,09:00,9,Sunday,1,highway,6,0,rain,medium,36,medium,overspeeding,major,3,2,1,None,0.4
6751,Mumbai,Maharashtra,18.80858,72.886361,10-01-2025,05:00,5,Friday,0,highway,3,1,clear,high,23,medium,distraction,minor,2,2,0,None,0.1
6752,Delhi,Delhi,28.796223,77.297922,13-05-2024,23:00,23,Monday,0,urban,5,1,fog,low,36,medium,drunk driving,minor,1,1,0,None,0.45
6753,Chandigarh,Punjab,30.760759,76.867738,13-12-2024,06:00,6,Friday,0,highway,6,0,rain,medium,15,medium,drunk driving,major,5,5,0,None,0.25
6754,Bangalore,Karnataka,12.835475,77.623308,05-09-2022,20:00,20,Monday,0,urban,5,1,rain,medium,31,low,weather,minor,2,1,0,None,0.25
6755,Mumbai,Maharashtra,19.088394,72.714618,08-04-2023,01:00,1,Saturday,1,urban,3,0,clear,high,39,low,poor road,major,5,3,0,None,0.1
6756,Delhi,Delhi,28.788076,76.999467,17-09-2024,18:00,18,Tuesday,0,rural,4,1,rain,medium,40,high,poor road,minor,2,0,1,None,0.6
6757,Delhi,Delhi,28.813297,76.973871,04-09-2022,15:00,15,Sunday,1,rural,2,1,fog,low,32,medium,poor road,minor,2,0,0,None,0.45
6758,Mumbai,Maharashtra,19.114418,72.825113,23-08-2024,17:00,17,Friday,0,rural,1,0,clear,high,38,high,poor road,minor,3,2,1,None,0.45
6759,Chandigarh,Punjab,30.610283,76.820763,07-04-2023,08:00,8,Friday,0,highway,5,1,rain,medium,24,high,overspeeding,minor,2,0,1,None,0.6
6760,Delhi,Delhi,28.661635,76.878187,06-03-2024,17:00,17,Wednesday,0,rural,3,0,fog,low,19,high,overspeeding,minor,4,4,1,None,0.8
6761,Delhi,Delhi,28.787557,76.923593,29-07-2023,12:00,12,Saturday,1,highway,4,1,rain,medium,23,high,distraction,minor,4,3,0,None,0.45
6762,Mumbai,Maharashtra,18.969778,72.794716,08-07-2024,22:00,22,Monday,0,rural,2,0,clear,high,36,high,weather,minor,3,3,0,None,0.3
6763,Hyderabad,Telangana,17.275663,78.556748,06-10-2022,21:00,21,Thursday,0,urban,2,0,fog,low,35,medium,weather,major,5,3,0,None,0.45
6764,Hyderabad,Telangana,17.55442,78.539616,12-01-2022,05:00,5,Wednesday,0,rural,5,0,rain,medium,23,low,poor road,fatal,1,1,0,None,0.45
6765,Bangalore,Karnataka,12.819297,77.652521,07-12-2023,09:00,9,Thursday,0,highway,1,0,clear,high,39,high,weather,minor,1,0,1,None,0.45
6766,Chennai,Tamil Nadu,13.033226,80.136025,20-07-2024,04:00,4,Saturday,1,rural,2,1,rain,low,31,medium,drunk driving,minor,4,0,0,None,0.45
6767,Chennai,Tamil Nadu,12.941019,80.24415,27-04-2024,18:00,18,Saturday,1,rural,4,1,fog,low,38,high,weather,minor,5,5,1,None,0.8
6768,Chennai,Tamil Nadu,12.866485,80.223521,12-03-2022,16:00,16,Saturday,1,urban,2,0,clear,high,27,medium,distraction,major,3,3,0,None,0.1
6769,Mumbai,Maharashtra,18.831317,72.724053,09-01-2025,20:00,20,Thursday,0,rural,4,0,clear,high,33,medium,distraction,minor,2,2,0,None,0.1
6770,Bangalore,Karnataka,12.893993,77.533842,26-05-2022,21:00,21,Thursday,0,highway,1,0,rain,low,24,high,poor road,minor,3,1,0,None,0.65
6771,Delhi,Delhi,28.550106,77.13647,10-11-2022,22:00,22,Thursday,0,urban,6,1,clear,high,25,high,weather,minor,2,1,0,None,0.3
6772,Kolkata,West Bengal,22.510356,88.466552,12-11-2023,03:00,3,Sunday,1,urban,2,0,rain,low,19,low,distraction,minor,4,2,0,Diwali,0.55
6773,Delhi,Delhi,28.799389,77.157502,21-09-2023,05:00,5,Thursday,0,rural,1,0,clear,high,34,low,overspeeding,major,3,3,0,None,0.1
6774,Delhi,Delhi,28.587656,77.173,19-08-2024,19:00,19,Monday,0,highway,4,0,clear,high,20,high,drunk driving,minor,4,1,1,None,0.45
6775,Chennai,Tamil Nadu,12.924624,80.158824,02-01-2022,01:00,1,Sunday,1,rural,3,1,clear,high,39,low,distraction,fatal,4,4,0,None,0.3
6776,Pune,Maharashtra,18.570345,73.868053,10-11-2022,21:00,21,Thursday,0,rural,6,0,rain,low,30,high,drunk driving,major,3,2,0,None,0.65
6777,Bangalore,Karnataka,12.829561,77.635421,13-04-2025,03:00,3,Sunday,1,highway,2,1,fog,low,26,low,weather,major,2,2,0,None,0.45
6778,Chandigarh,Punjab,30.748371,76.812939,27-09-2022,16:00,16,Tuesday,0,rural,5,1,clear,high,28,low,poor road,fatal,4,4,0,None,0.3
6779,Mumbai,Maharashtra,19.189523,72.986973,25-09-2022,07:00,7,Sunday,1,rural,1,0,fog,low,22,high,drunk driving,minor,1,0,0,None,0.65
6780,Hyderabad,Telangana,17.38365,78.264457,27-11-2022,07:00,7,Sunday,1,rural,6,0,rain,medium,31,medium,drunk driving,minor,3,2,0,None,0.25
6781,Mumbai,Maharashtra,19.161574,72.701881,13-06-2023,03:00,3,Tuesday,0,rural,2,0,rain,medium,21,low,weather,fatal,2,2,0,None,0.45
6782,Kolkata,West Bengal,22.422378,88.221346,09-06-2023,12:00,12,Friday,0,urban,2,0,fog,low,22,medium,weather,major,5,0,0,None,0.45
6783,Bangalore,Karnataka,12.978938,77.707214,11-09-2023,06:00,6,Monday,0,highway,6,1,rain,medium,25,medium,weather,minor,5,2,0,None,0.25
6784,Bangalore,Karnataka,13.120035,77.711499,06-03-2022,06:00,6,Sunday,1,rural,4,0,fog,low,15,low,poor road,major,3,3,0,None,0.45
6785,Pune,Maharashtra,18.57694,73.912405,09-08-2023,23:00,23,Wednesday,0,rural,4,0,rain,medium,29,medium,overspeeding,major,4,3,0,None,0.25
6786,Pune,Maharashtra,18.648719,73.723865,25-11-2023,21:00,21,Saturday,1,highway,2,1,rain,medium,31,medium,weather,minor,4,3,0,None,0.25
6787,Mumbai,Maharashtra,19.19248,72.756756,11-09-2022,21:00,21,Sunday,1,rural,5,1,rain,low,40,medium,distraction,fatal,1,1,0,None,0.65
6788,Bangalore,Karnataka,13.076612,77.766262,14-02-2024,18:00,18,Wednesday,0,rural,2,0,rain,medium,20,high,poor road,fatal,1,1,1,None,0.8
6789,Chennai,Tamil Nadu,13.083493,80.234633,14-12-2024,07:00,7,Saturday,1,urban,5,1,clear,high,25,medium,overspeeding,major,2,1,0,None,0.1
6790,Kolkata,West Bengal,22.528225,88.39213,05-01-2024,16:00,16,Friday,0,urban,2,1,fog,low,17,medium,overspeeding,minor,5,5,0,None,0.45
6791,Kolkata,West Bengal,22.547646,88.337932,03-08-2023,03:00,3,Thursday,0,highway,5,1,clear,high,18,low,drunk driving,fatal,1,1,0,None,0.3
6792,Mumbai,Maharashtra,18.831515,72.966448,26-02-2023,03:00,3,Sunday,1,highway,4,0,fog,low,29,low,overspeeding,minor,3,2,0,None,0.45
6793,Mumbai,Maharashtra,18.840992,72.788104,02-02-2022,05:00,5,Wednesday,0,urban,1,1,fog,low,26,medium,weather,minor,1,0,0,None,0.45
6794,Mumbai,Maharashtra,19.253955,72.767035,04-06-2022,17:00,17,Saturday,1,urban,4,0,fog,low,15,high,poor road,minor,2,2,1,None,0.8
6795,Chennai,Tamil Nadu,13.167691,80.243075,10-02-2024,14:00,14,Saturday,1,rural,5,0,fog,low,17,low,poor road,major,1,0,0,None,0.45
6796,Pune,Maharashtra,18.6542,73.927141,17-09-2024,14:00,14,Tuesday,0,rural,1,1,fog,low,31,high,overspeeding,major,1,1,0,None,0.65
6797,Hyderabad,Telangana,17.481248,78.54815,23-09-2022,11:00,11,Friday,0,rural,2,0,fog,low,24,high,weather,minor,1,1,0,None,0.65
6798,Delhi,Delhi,28.788854,76.804811,30-04-2023,01:00,1,Sunday,1,urban,5,0,clear,high,15,medium,drunk driving,minor,5,0,0,None,0.1
6799,Chandigarh,Punjab,30.605318,76.787137,08-01-2025,08:00,8,Wednesday,0,rural,1,1,clear,high,26,high,poor road,minor,5,3,1,None,0.45
6800,Chandigarh,Punjab,30.728053,76.826462,29-06-2024,02:00,2,Saturday,1,rural,1,1,rain,medium,18,medium,distraction,minor,1,1,0,None,0.25
6801,Hyderabad,Telangana,17.29888,78.396655,10-10-2023,20:00,20,Tuesday,0,highway,5,1,clear,high,39,medium,poor road,major,5,3,0,None,0.1
6802,Hyderabad,Telangana,17.381325,78.411577,22-05-2023,00:00,0,Monday,0,highway,1,0,fog,low,15,low,distraction,major,1,1,0,None,0.45
